TimeStamp,Left_Pupil_Diameter,Right_Pupil_Diameter
4438142397,2.92570500,3.14706400
4438150729,2.78166200,3.12698400
4438159060,2.89874300,3.91130100
4438167392,2.98863200,2.96243300
4438175723,NaN,4.46334800
4438184055,3.02075200,4.76655600
4438192386,3.01625100,4.73181200
4438200718,NaN,3.52916000
4438209049,3.15167200,3.62587000
4438217381,3.24462900,3.45298800
4438225712,3.45613100,3.47512800
4438234044,3.44325300,3.44299300
4438242375,3.30096400,3.49191300
4438250707,3.33737200,3.47798200
4438259038,3.35525500,3.48051500
4438267370,3.41503900,3.51561000
4438275701,3.31419400,3.54023700
4438284033,3.31250000,3.59332300
4438292365,3.35809300,3.54821800
4438300696,3.33760100,3.61080900
4438309028,3.28183000,3.55839500
4438317359,3.29089400,3.58313000
4438325691,3.30194100,3.47908000
4438334022,3.32289100,3.70492600
4438342354,3.38919100,3.59988400
4438350685,3.43547100,3.57147200
4438359017,3.39198300,3.52070600
4438367348,3.41745000,3.48065200
4438375680,3.31738300,4.74354600
4438384011,2.94264200,2.11467000
4438392343,2.70561200,2.55226100
4438400674,2.66822800,2.00741600
4438409006,2.94250500,1.82910200
4438417337,3.45460500,4.20303300
4438425669,3.12585400,3.45397900
4438434000,3.26915000,3.62970000
4438442332,3.46937600,3.96002200
4438450663,3.43571500,3.66716000
4438458995,3.27175900,3.72839400
4438467327,3.47549400,3.64724700
4438475658,3.37347400,3.71411100
4438483990,3.44261200,3.61935400
4438492321,3.40249600,3.67735300
4438500653,3.38041700,3.61528000
4438508984,3.31218000,3.58621200
4438517316,3.46482800,3.59906000
4438525647,3.46498100,3.51060500
4438533979,3.42936700,3.63302600
4438542310,3.39894100,3.65239000
4438550642,3.40538000,3.55841100
4438558973,3.44955400,3.66967800
4438567305,3.37933300,3.57693500
4438575636,3.39907800,3.59912100
4438583968,3.42662000,3.62983700
4438592299,3.41740400,3.69409200
4438600631,3.14978000,3.69213900
4438608962,3.20182800,3.63026400
4438617294,3.24394200,3.61563100
4438625626,3.25175500,3.61055000
4438633957,3.28787200,3.59661900
4438642289,3.25267000,3.60888700
4438650620,3.48359700,3.59872400
4438658952,3.30453500,3.60801700
4438667283,3.38601700,3.67710900
4438675615,3.31843600,3.67761200
4438683946,3.45866400,3.61039700
4438692278,3.48526000,3.61097700
4438700609,3.22862200,3.60234100
4438708941,3.26887500,3.60922200
4438717272,3.20230100,3.57083100
4438725604,3.21325700,3.57087700
4438733935,3.22850000,3.55293300
4438742267,3.14270000,3.46575900
4438750598,3.19970700,3.53579700
4438758930,3.16832000,3.48281900
4438767261,3.05395500,3.46900900
4438775593,3.20678700,3.46247900
4438783924,2.20433000,NaN
4438792256,NaN,NaN
4438800588,NaN,NaN
4438808919,NaN,NaN
4438817251,NaN,NaN
4438825582,NaN,NaN
4438833914,NaN,NaN
4438842245,NaN,NaN
4438850577,NaN,NaN
4438858908,NaN,NaN
4438867240,NaN,NaN
4438875571,NaN,NaN
4438883903,1.67445400,NaN
4438892234,1.52026400,NaN
4438900566,2.18615700,1.92729200
4438908897,1.96377600,2.72576900
4438917229,2.47726400,2.83668500
4438925560,2.35176100,2.61196900
4438933892,2.69192500,2.86137400
4438942223,2.76698300,2.79766800
4438950555,3.12341300,2.93454000
4438958887,3.02835100,2.96038800
4438967218,2.79507400,3.10640000
4438975550,3.16017200,3.15422100
4438983881,3.26197800,3.51408400
4438992213,3.42216500,3.30892900
4439000544,3.40095500,3.26599100
4439008876,3.50599700,3.10110500
4439017207,2.90982100,3.18153400
4439025539,2.90008500,3.11145000
4439033870,2.88999900,3.19273400
4439042202,2.95039400,3.28439300
4439050533,3.06744400,3.09678600
4439058865,3.06808500,3.14544700
4439067196,3.05795300,3.12371800
4439075528,2.95300300,3.12220800
4439083859,2.94264200,3.13581800
4439092191,2.98762500,3.17332500
4439100522,2.96032700,3.20576500
4439108854,2.93460100,3.17169200
4439117185,2.96798700,3.20051600
4439125517,2.98381000,3.12278700
4439133849,2.99691800,3.18951400
4439142180,2.94772300,3.21144100
4439150512,2.95933500,3.26579300
4439158843,2.92640700,3.35095200
4439167175,3.07450900,3.27955600
4439175506,2.95793200,3.41479500
4439183838,2.98782300,3.21460000
4439192169,3.00120500,3.31143200
4439200501,3.04008500,3.42385900
4439208832,3.03762800,3.37027000
4439217164,3.00926200,3.39096100
4439225495,2.95913700,3.52279700
4439233827,3.04699700,3.50210600
4439242158,3.03189100,3.42321800
4439250490,3.05500800,3.45713800
4439258821,3.06875600,3.45134000
4439267153,3.18872100,3.34874000
4439275484,3.16578700,3.39950600
4439283816,3.09027100,3.56770300
4439292148,3.11792000,3.37631200
4439300479,3.06539900,3.47206100
4439308811,3.02745100,3.57083100
4439317142,3.12779200,3.48066700
4439325474,3.25910900,3.61135900
4439333805,3.17135600,3.74775700
4439342137,3.27378800,3.70556600
4439350468,3.24043300,3.77236900
4439358800,3.25349400,3.76306200
4439367131,3.22750900,3.76855500
4439375463,3.26127600,3.76278700
4439383794,3.16358900,3.71429400
4439392126,3.16610700,3.70005800
4439400457,3.17587300,3.79968300
4439408789,3.20642100,3.70025600
4439417120,3.19671600,3.80450400
4439425452,3.32014500,3.77201800
4439433783,3.30874600,3.76559400
4439442115,3.34983800,3.63824500
4439450446,3.37251300,3.58384700
4439458778,3.32391400,3.68333400
4439467110,3.33306900,3.68208300
4439475441,3.33107000,3.61308300
4439483773,3.34576400,3.71846000
4439492104,3.35714700,3.71754500
4439500436,3.33787500,3.67569000
4439508767,3.33517500,3.68479900
4439517099,3.35531600,3.66394000
4439525430,3.38397200,3.72444200
4439533762,3.39544700,3.73403900
4439542093,3.33697500,3.85812400
4439550425,3.42128000,3.85925300
4439558756,3.57711800,3.75474500
4439567088,3.38473500,3.67947400
4439575419,3.47833300,4.29914900
4439583751,3.45600900,3.99130200
4439592082,3.26451100,4.09880100
4439600414,3.53236400,4.23147600
4439608745,3.40678400,4.41915900
4439617077,3.24971000,4.54727200
4439625409,3.32849100,4.54852300
4439633740,3.30136100,4.50076300
4439642072,3.44451900,4.42834500
4439650403,3.31584200,4.44610600
4439658735,3.28282200,4.42254600
4439667066,3.33584600,4.42564400
4439675398,3.29277000,4.41493200
4439683729,3.32916300,4.41389500
4439692061,3.35295100,4.35563700
4439700392,3.29367100,4.35894800
4439708724,3.29278600,4.35873400
4439717055,3.30735800,4.25988800
4439725387,3.36361700,4.24185200
4439733718,3.24778700,4.29283100
4439742050,3.35649100,4.30896000
4439750381,3.31813000,4.27792400
4439758713,3.18618800,4.32785000
4439767044,3.22795100,4.36290000
4439775376,3.23291000,4.36994900
4439783707,3.25886500,4.32014500
4439792039,3.24668900,4.29713400
4439800371,3.36105300,4.23709100
4439808702,3.32205200,4.26222200
4439817034,3.37132300,4.25605800
4439825365,3.33071900,4.26126100
4439833697,3.28096000,4.30331400
4439842028,3.37368800,4.28778100
4439850360,3.33453400,4.28401200
4439858691,3.30319200,4.24125700
4439867023,3.26516700,4.23468000
4439875354,3.31692500,4.20205700
4439883686,3.27006500,4.27578700
4439892017,3.23367300,4.30903600
4439900349,3.25154100,4.28761300
4439908680,3.25689700,4.23997500
4439917012,3.27319300,4.22320600
4439925343,3.26837200,4.22871400
4439933675,3.27624500,4.27122500
4439942006,3.24748200,4.27603100
4439950338,3.23463400,4.30412300
4439958670,3.25343300,4.31333900
4439967001,3.31282000,4.36634800
4439975333,3.29795800,4.20199600
4439983664,3.26609800,4.34004200
4439991996,3.36352500,4.21052600
4440000327,3.30256700,3.76782200
4440008659,3.34799200,2.62013200
4440016990,3.41239900,NaN
4440025322,1.92746000,NaN
4440033653,NaN,NaN
4440041985,NaN,NaN
4440050316,NaN,NaN
4440058648,NaN,NaN
4440066979,NaN,NaN
4440075311,NaN,NaN
4440083642,NaN,NaN
4440091974,NaN,NaN
4440100305,NaN,NaN
4440108637,NaN,NaN
4440116968,NaN,NaN
4440125300,NaN,NaN
4440133632,1.74760400,NaN
4440141963,NaN,NaN
4440150295,1.73327600,NaN
4440158626,2.60969500,NaN
4440166958,2.53962700,2.06489600
4440175289,3.18454000,2.12417600
4440183621,3.21658300,2.57160900
4440191952,2.88383500,2.83274800
4440200284,2.92614700,3.11628700
4440208615,2.86200000,3.33821100
4440216947,2.99192800,3.29834000
4440225278,3.06622300,3.70724500
4440233610,3.16627500,3.56013500
4440241941,3.13403300,3.52401700
4440250273,3.22627300,3.66691600
4440258604,3.10389700,3.63668800
4440266936,3.12437400,3.57128900
4440275267,3.09414700,3.62022400
4440283599,3.14857500,3.45776400
4440291931,3.12428300,3.44184900
4440300262,3.08786000,3.43969700
4440308594,3.14767500,3.43295300
4440316925,3.09399400,3.42483500
4440325257,3.11766100,3.49964900
4440333588,3.15913400,3.47857700
4440341920,3.11436500,3.49433900
4440350251,3.10672000,3.56378200
4440358583,3.14036600,3.54026800
4440366914,3.18397500,3.56559800
4440375246,3.14526400,3.52340700
4440383577,3.20089700,3.52647400
4440391909,3.15403700,3.51518200
4440400240,3.14788800,3.54722600
4440408572,3.19110100,3.49391200
4440416903,3.18154900,3.59457400
4440425235,3.18866000,3.62472500
4440433566,3.23007200,3.61538700
4440441898,3.21051000,3.62977600
4440450229,3.22117600,3.60046400
4440458561,3.25192300,3.58671600
4440466893,3.31944300,3.71650700
4440475224,3.24908400,3.72149700
4440483556,3.36320500,3.81881700
4440491887,3.31315600,3.70791600
4440500219,3.33787500,3.75611900
4440508550,3.34378100,3.75862100
4440516882,3.29769900,3.78570600
4440525213,3.32637000,3.77356000
4440533545,3.34571800,3.77629100
4440541876,3.28961200,3.84007300
4440550208,3.31082200,3.84037800
4440558539,3.35401900,3.79646300
4440566871,3.33587600,3.76365700
4440575202,3.28990200,3.78897100
4440583534,3.31652800,3.75750700
4440591865,3.31890900,3.86145000
4440600197,3.31231700,3.77465800
4440608528,3.33476300,3.79580700
4440616860,3.35003700,3.81063800
4440625192,3.34890700,3.76837200
4440633523,3.33978300,3.88969400
4440641855,3.34727500,3.88557400
4440650186,3.27424600,3.84330700
4440658518,3.30142200,3.84233100
4440666849,3.29153400,3.78591900
4440675181,3.33282500,3.84176600
4440683512,3.25268600,3.84269700
4440691844,3.29969800,3.82594300
4440700175,3.26245100,3.90681500
4440708507,3.32777400,3.82437100
4440716838,3.35157800,3.89312700
4440725170,3.33883700,3.86390700
4440733501,3.31517000,3.83380100
4440741833,3.33073400,3.91091900
4440750164,3.35379000,3.91702300
4440758496,3.30477900,3.89173900
4440766827,3.37452700,3.92913800
4440775159,3.33807400,3.92128000
4440783490,3.32093800,3.90951500
4440791822,3.41664100,3.97991900
4440800154,3.29122900,3.92602500
4440808485,3.37695300,3.91107200
4440816817,3.32818600,3.97724900
4440825148,3.35449200,3.94802900
4440833480,3.32205200,3.89903300
4440841811,3.30416900,3.80717500
4440850143,3.36169400,3.81240800
4440858474,3.31370500,3.80073500
4440866806,3.31147800,3.84950300
4440875137,3.32714800,3.95871000
4440883469,3.33371000,3.94123800
4440891800,3.32891800,3.98159800
4440900132,3.35069300,3.94760100
4440908463,3.30990600,3.93814100
4440916795,3.21998600,3.99400300
4440925126,3.20666500,3.96102900
4440933458,3.20529200,3.95271300
4440941789,3.23460400,3.97483800
4440950121,3.33476300,3.96186800
4440958453,3.33140600,3.93428000
4440966784,3.19677700,3.96820100
4440975116,3.28819300,3.98780800
4440983447,3.25618000,3.96405000
4440991779,3.26194800,3.91339100
4441000110,3.34782400,3.92474400
4441008442,3.30552700,3.94963100
4441016773,3.29614300,3.93521100
4441025105,3.30233800,3.95019500
4441033436,3.30546600,4.01284800
4441041768,3.26936300,3.99252300
4441050099,3.24258400,4.00408900
4441058431,3.31639100,3.97662400
4441066762,3.28509500,4.00297500
4441075094,3.29000900,3.97779800
4441083425,3.24691800,3.95237700
4441091757,3.24086000,3.89628600
4441100088,3.25611900,3.90058900
4441108420,3.30809000,3.96347000
4441116751,3.26780700,3.96989400
4441125083,3.25831600,3.97187800
4441133415,3.22721900,3.94859300
4441141746,3.29303000,3.93812600
4441150078,3.29115300,3.94041400
4441158409,3.24940500,3.92720000
4441166741,3.28834500,3.95387300
4441175072,3.21731600,3.96249400
4441183404,3.28266900,3.93450900
4441191735,3.25846900,3.97731000
4441200067,3.26431300,3.93869000
4441208398,3.24566700,3.93660000
4441216730,3.21150200,3.93392900
4441225061,3.23037700,3.96243300
4441233393,3.25880400,3.90910300
4441241724,3.20115700,3.94325300
4441250056,3.26361100,3.96411100
4441258387,3.19938700,3.98484800
4441266719,3.18049600,3.99385100
4441275050,3.25466900,3.95384200
4441283382,3.20727500,3.96662900
4441291714,3.28096000,3.98591600
4441300045,3.25471500,3.99368300
4441308377,3.28404200,3.94584700
4441316708,3.28480500,3.99299600
4441325040,3.22607400,3.97685200
4441333371,3.28920000,3.99287400
4441341703,3.29180900,4.01338200
4441350034,3.32402000,4.01168800
4441358366,3.34677100,3.98243700
4441366697,3.32051100,4.08880600
4441375029,3.37751800,4.04574600
4441383360,3.30986000,4.08386200
4441391692,3.50262500,4.11975100
4441400023,3.42314100,4.09507800
4441408355,3.36747700,4.07403600
4441416686,3.35354600,4.09893800
4441425018,3.38241600,4.07127400
4441433349,3.36434900,4.06675700
4441441681,3.37525900,4.03453100
4441450012,3.42547600,4.02285800
4441458344,3.45977800,4.02941900
4441466676,3.43246500,4.06713900
4441475007,3.20454400,4.08989000
4441483339,3.21000700,4.10276800
4441491670,3.47839400,4.09613000
4441500002,3.26300000,4.00737000
4441508333,3.44677700,4.04048200
4441516665,3.30416900,4.04716500
4441524996,3.30502300,4.05390900
4441533328,3.26164200,4.07296800
4441541659,3.27345300,4.06700100
4441549991,3.24076800,4.05752600
4441558322,3.30500800,4.08689900
4441566654,3.26437400,4.14572100
4441574985,3.25840800,4.10043300
4441583317,3.24165300,4.06945800
4441591648,3.26989700,4.07766700
4441599980,3.35641500,4.00827000
4441608311,3.27294900,4.10057100
4441616643,3.32444800,4.13974000
4441624975,3.27198800,4.10548400
4441633306,3.24386600,4.08595300
4441641638,3.41752600,4.15364100
4441649969,3.40617400,4.10046400
4441658301,3.40808100,4.13076800
4441666632,3.45542900,4.05983000
4441674964,3.41871600,4.07312000
4441683295,3.38520800,4.11236600
4441691627,3.46728500,4.13224800
4441699958,3.42593400,4.12623600
4441708290,3.44650300,4.12393200
4441716621,3.42729200,4.15123000
4441724953,3.45837400,4.14108300
4441733284,3.26606800,3.87663300
4441741616,3.50889600,3.42584200
4441749947,2.13945000,1.62594600
4441758279,NaN,NaN
4441766610,NaN,NaN
4441774942,NaN,NaN
4441783273,NaN,NaN
4441791605,NaN,NaN
4441799937,NaN,NaN
4441808268,NaN,NaN
4441816600,NaN,NaN
4441824931,1.82797200,NaN
4441833263,2.02490200,1.67736800
4441841594,2.12449600,1.98222400
4441849926,2.45977800,2.78624000
4441858257,2.40455600,2.64495800
4441866589,3.04759200,3.14477500
4441874920,2.77978500,3.15805100
4441883252,2.99389600,3.17033400
4441891583,3.63519300,3.46864300
4441899915,3.62908900,3.66011000
4441908246,3.11164900,3.62510700
4441916578,3.29319800,3.64140300
4441924909,3.25270100,3.68608100
4441933241,3.24787900,3.96077000
4441941572,3.25512700,3.82955900
4441949904,3.39714100,3.81150800
4441958236,3.44502300,3.84341400
4441966567,3.29406700,3.79278600
4441974899,3.25888100,3.78327900
4441983230,3.34663400,3.76692200
4441991562,3.41024800,3.88131700
4441999893,3.44642600,3.83030700
4442008225,3.43946800,3.94998200
4442016556,3.28495800,4.02384900
4442024888,3.33169600,4.01921100
4442033219,3.29151900,3.96075400
4442041551,3.40239000,3.91214000
4442049882,3.37219200,4.01797500
4442058214,3.53939800,4.00140400
4442066545,3.45587200,4.01434300
4442074877,3.32855200,3.95007300
4442083208,3.35365300,3.96014400
4442091540,3.28479000,4.05941800
4442099871,3.23735000,4.03172300
4442108203,3.28308100,4.04971300
4442116534,3.29148900,3.99202000
4442124866,3.25701900,4.03189100
4442133198,3.29704300,4.07745400
4442141529,3.38420100,4.08207700
4442149861,3.51181000,4.06849700
4442158192,3.47189300,4.10992400
4442166524,3.41960100,4.15678400
4442174855,3.47512800,4.13789400
4442183187,3.42672700,4.17039500
4442191518,3.39611800,4.13324000
4442199850,3.36853000,4.08911100
4442208181,3.36337300,4.12782300
4442216513,3.35102800,4.07498200
4442224844,3.43338000,4.05009500
4442233176,3.44700600,4.16404700
4442241507,3.43251000,4.18891900
4442249839,3.46127300,4.10421800
4442258170,3.39700300,4.10218800
4442266502,3.41986100,4.12991300
4442274833,3.39440900,4.06216400
4442283165,3.40130600,4.06533800
4442291497,3.37088000,4.00286900
4442299828,3.35804700,4.08927900
4442308160,3.40014600,3.96730000
4442316491,3.23535200,3.94169600
4442324823,3.25099200,3.98756400
4442333154,3.25157200,3.96411100
4442341486,3.22473100,3.93467700
4442349817,3.25824000,3.91519200
4442358149,3.36955300,3.88516200
4442366480,3.28381300,3.91493200
4442374812,3.31806900,3.91822800
4442383143,3.31089800,3.90452600
4442391475,3.30358900,3.91214000
4442399806,3.29086300,3.90315200
4442408138,3.33831800,3.88861100
4442416469,3.31013500,3.87649500
4442424801,3.20135500,3.87124600
4442433132,3.28245500,3.85995500
4442441464,3.15800500,3.85363800
4442449795,3.20893900,3.85557600
4442458127,3.17634600,3.84391800
4442466459,3.19998200,3.79164100
4442474790,3.18037400,3.82992600
4442483122,3.17767300,3.81486500
4442491453,3.14765900,3.84404000
4442499785,3.12974500,3.81900000
4442508116,3.17329400,3.85080000
4442516448,3.15905800,3.89238000
4442524779,3.09623700,3.84304800
4442533111,3.11050400,3.85080000
4442541442,3.19366500,3.78927600
4442549774,3.15898100,3.87410000
4442558105,3.21447800,3.77941900
4442566437,3.18409700,3.77842700
4442574768,3.21000700,3.78295900
4442583100,3.19413800,3.78520200
4442591431,3.20521500,3.82719400
4442599763,3.11462400,3.81330900
4442608094,3.12753300,3.82984900
4442616426,3.17955000,3.84646600
4442624758,3.24960300,3.81895400
4442633089,3.26255800,3.81060800
4442641421,3.26065100,3.80247500
4442649752,3.28942900,3.80357400
4442658084,3.37603800,3.78811600
4442666415,3.35307300,3.84471100
4442674747,3.34614600,3.84539800
4442683078,3.34272800,3.78974900
4442691410,3.31031800,3.82879600
4442699741,3.35936000,3.87045300
4442708073,3.34874000,3.91171300
4442716404,3.49043300,3.93264800
4442724736,3.43695100,3.90464800
4442733067,3.37510700,3.91085800
4442741399,3.34912100,3.92616300
4442749730,3.38058500,3.93592800
4442758062,3.37065100,3.87490800
4442766393,3.47995000,3.90992700
4442774725,3.45776400,3.93508900
4442783056,3.42240900,3.95072900
4442791388,3.51168800,3.94258100
4442799720,3.42598000,4.01329000
4442808051,3.45123300,4.05960100
4442816383,3.45822100,4.12611400
4442824714,3.44473300,4.09529100
4442833046,3.48649600,4.26481600
4442841377,3.49824500,4.31787100
4442849709,3.40837100,4.26409900
4442858040,3.45076000,4.34149200
4442866372,3.43309000,4.39569100
4442874703,3.43527200,4.32592800
4442883035,3.43490600,4.33895900
4442891366,3.36409000,4.38154600
4442899698,3.33689900,4.38008100
4442908029,3.41108700,4.43263200
4442916361,3.41226200,4.43237300
4442924692,3.42868000,4.49780300
4442933024,3.46743800,4.40057400
4442941355,3.43576000,4.44351200
4442949687,3.49217200,4.57005300
4442958019,3.53797900,4.52937300
4442966350,3.49174500,4.47267200
4442974682,3.41067500,4.67715500
4442983013,3.45309400,4.66923500
4442991345,3.54104600,4.58880600
4442999676,3.47439600,4.59114100
4443008008,3.47184800,4.68127400
4443016339,3.52177400,4.73494000
4443024671,3.54905700,4.73649600
4443033002,3.53093000,4.71606400
4443041334,3.48419200,4.81256100
4443049665,3.51654100,4.76742600
4443057997,3.43238800,4.87184100
4443066328,3.42729200,4.92428600
4443074660,3.59094200,4.89932300
4443082991,3.61753800,4.87861600
4443091323,3.73774700,4.91944900
4443099654,3.57160900,4.93997200
4443107986,3.64163200,5.07176200
4443116317,3.42279100,5.01054400
4443124649,3.65640300,5.04829400
4443132981,3.45483400,5.08654800
4443141312,3.44993600,5.08999600
4443149644,3.66807600,5.14836100
4443157975,3.75564600,5.21008300
4443166307,3.87237500,5.18125900
4443174638,3.95033300,5.27890000
4443182970,4.06628400,5.35600300
4443191301,4.18937700,5.49963400
4443199633,4.23391700,5.64144900
4443207964,4.16104100,5.65672300
4443216296,4.18008400,5.69984400
4443224627,4.09292600,5.54664600
4443232959,4.05972300,5.47581500
4443241290,3.94783000,5.49105800
4443249622,3.89126600,5.46260100
4443257953,3.95101900,5.34100300
4443266285,3.85369900,5.32420300
4443274616,4.03430200,5.19459500
4443282948,3.79724100,5.17947400
4443291280,3.86697400,5.12651100
4443299611,3.80647300,5.06842000
4443307943,3.81604000,5.15484600
4443316274,3.79692100,5.09509300
4443324606,3.75871300,5.11433400
4443332937,3.64450100,5.00709500
4443341269,3.68014500,4.93771400
4443349600,3.65715000,4.99272200
4443357932,3.61909500,4.78900100
4443366263,3.65216100,4.80372600
4443374595,3.61268600,4.63070700
4443382926,3.58107000,4.67071500
4443391258,3.50424200,4.56752000
4443399589,3.38269000,4.41362000
4443407921,3.35618600,4.44694500
4443416252,3.43222000,4.37718200
4443424584,3.41470300,4.44746400
4443432915,3.38708500,4.37364200
4443441247,3.38913000,4.27865600
4443449578,3.32089200,4.38897700
4443457910,3.50019800,4.51882900
4443466242,3.33099400,4.56420900
4443474573,3.45352200,4.63708500
4443482905,3.42221100,4.60310400
4443491236,3.50294500,4.46676600
4443499568,3.49406400,4.38439900
4443507899,3.32150300,4.26799000
4443516231,3.28869600,4.24543800
4443524562,3.34542800,4.25030500
4443532894,3.39805600,4.17453000
4443541225,3.19790600,4.22392300
4443549557,3.23378000,4.15501400
4443557888,3.22493000,4.11619600
4443566220,3.28172300,4.07518000
4443574551,3.28111300,4.08013900
4443582883,3.25802600,4.05323800
4443591214,3.23420700,4.16198700
4443599546,3.24202000,4.17569000
4443607877,3.31761200,4.14840700
4443616209,3.28149400,4.10372900
4443624541,3.19023100,4.12310800
4443632872,3.21539300,4.20141600
4443641204,3.29522700,4.17242400
4443649535,3.29956100,4.17804000
4443657867,3.32353200,4.14923100
4443666198,3.28402700,4.10618600
4443674530,3.26759300,4.06631500
4443682861,3.27899200,4.10820000
4443691193,3.26522800,4.09489400
4443699524,3.24708600,4.06008900
4443707856,3.17994700,4.11473100
4443716187,3.19644200,4.13559000
4443724519,3.23678600,4.10847500
4443732850,3.27359000,4.15069600
4443741182,3.13983200,4.08100900
4443749513,3.11604300,4.11596700
4443757845,3.17045600,4.10501100
4443766176,3.13816800,4.11923200
4443774508,3.15074200,4.14161700
4443782839,3.21215800,4.11106900
4443791171,3.20851100,4.15026900
4443799503,3.18898000,4.20576500
4443807834,3.25598100,4.21357700
4443816166,3.22828700,4.24685700
4443824497,3.17077600,4.22294600
4443832829,3.25270100,4.19618200
4443841160,3.28366100,4.19838000
4443849492,3.30084200,4.30069000
4443857823,3.24533100,4.30934100
4443866155,3.21560700,4.29840100
4443874486,3.25273100,4.13157700
4443882818,3.23020900,4.19387800
4443891149,3.34782400,4.36894200
4443899481,3.27215600,4.23082000
4443907812,3.25187700,4.28454600
4443916144,3.44061300,4.31352200
4443924475,3.30221600,4.26229900
4443932807,3.33085600,4.32629400
4443941138,3.40750100,4.33065800
4443949470,3.39396700,4.26442000
4443957802,3.38504000,4.41723600
4443966133,3.43066400,4.29740900
4443974465,3.47415200,4.43452500
4443982796,3.39117400,4.57360800
4443991128,3.45005800,4.60328700
4443999459,3.49420200,4.64450100
4444007791,3.51298500,4.64224200
4444016122,3.46675100,4.56846600
4444024454,3.49162300,4.64779700
4444032785,3.40634200,4.58729600
4444041117,3.46882600,4.60522500
4444049448,3.43551600,4.54747000
4444057780,3.46554600,4.56088300
4444066111,3.50666800,4.52679400
4444074443,3.49586500,4.44166600
4444082774,3.45179700,4.56196600
4444091106,3.51083400,4.52803000
4444099437,3.51326000,4.47476200
4444107769,3.47723400,4.55305500
4444116100,3.55348200,4.55809000
4444124432,3.55244400,4.56327800
4444132764,3.42034900,4.58749400
4444141095,3.50798000,4.53221100
4444149427,3.48800700,4.57046500
4444157758,3.46661400,4.53569000
4444166090,3.50172400,4.61390700
4444174421,3.57440200,4.60411100
4444182753,3.53611800,4.60861200
4444191084,3.56126400,4.60237100
4444199416,3.54844700,4.61003100
4444207747,3.49360700,4.62762500
4444216079,3.52362100,4.65277100
4444224410,3.58570900,4.60771200
4444232742,3.60423300,4.65065000
4444241073,3.56663500,4.67596400
4444249405,3.64100600,4.64804100
4444257736,3.57159400,4.72830200
4444266068,3.48573300,4.72352600
4444274399,3.58654800,4.76690700
4444282731,3.57869000,4.74910000
4444291063,3.59957900,4.81927500
4444299394,3.55201700,4.74789400
4444307726,3.58764600,4.73449700
4444316057,3.58232100,4.74925200
4444324389,3.51249700,4.76440400
4444332720,3.61334200,4.76794400
4444341052,3.67781100,4.74040200
4444349383,3.68444800,4.77435300
4444357715,3.58757000,4.79463200
4444366046,3.60348500,4.74110400
4444374378,3.55830400,4.78222700
4444382709,3.57557700,4.80035400
4444391041,3.61996500,4.76907300
4444399372,3.61639400,4.79103100
4444407704,3.62915000,4.73417700
4444416035,3.63226300,4.74418600
4444424367,3.62399300,4.78067000
4444432698,3.55302400,4.76335100
4444441030,3.63639800,4.77880900
4444449361,3.70034800,4.78289800
4444457693,3.58630400,4.75691200
4444466025,3.57366900,4.74852000
4444474356,3.62316900,4.72404500
4444482688,3.61569200,4.82818600
4444491019,3.68206800,4.76057400
4444499351,3.64459200,4.79017600
4444507682,3.68261700,4.73915100
4444516014,3.60850500,4.72503700
4444524345,3.55459600,4.79153400
4444532677,3.60908500,4.84512300
4444541008,3.60101300,4.84382600
4444549340,3.57238800,4.81633000
4444557671,3.60316500,4.77389500
4444566003,3.63905300,4.74919100
4444574334,3.64511100,4.77366600
4444582666,3.55593900,4.70744300
4444590997,3.69755600,4.75834700
4444599329,3.66871600,4.76498400
4444607660,3.60530100,4.73168900
4444615992,3.71379100,4.78437800
4444624324,3.77288800,4.76077300
4444632655,3.71589700,4.78935200
4444640987,3.61807300,4.88229400
4444649318,3.80104100,4.88421600
4444657650,3.85435500,4.91886900
4444665981,3.84655800,4.90307600
4444674313,3.82121300,4.82486000
4444682644,3.74507100,4.86335800
4444690976,3.80828900,4.87684600
4444699307,3.71434000,4.87573200
4444707639,3.71350100,4.91951000
4444715970,3.71650700,4.88765000
4444724302,3.79795800,4.93533300
4444732633,3.67117300,4.91496300
4444740965,3.72636400,4.96383700
4444749296,3.71279900,4.87063600
4444757628,3.69512900,4.94113200
4444765959,3.71147200,4.92495700
4444774291,3.70967100,4.96629300
4444782622,3.74598700,4.94162000
4444790954,3.68556200,4.93020600
4444799286,3.65016200,4.97047400
4444807617,3.76171900,4.96806300
4444815949,3.68936200,4.95619200
4444824280,3.68844600,4.95991500
4444832612,3.76025400,5.00723300
4444840943,3.74496500,4.93464700
4444849275,3.73996000,4.91763300
4444857606,3.81132500,4.96856700
4444865938,3.71450800,4.89895600
4444874269,3.82510400,4.85873400
4444882601,3.70266700,4.84431500
4444890932,3.79867600,4.87191800
4444899264,3.82415800,4.81843600
4444907595,3.83450300,4.84558100
4444915927,3.72724900,4.83020000
4444924258,3.74786400,4.82894900
4444932590,3.82121300,4.78372200
4444940921,3.87660200,4.81366000
4444949253,3.85078400,4.81742900
4444957585,3.80729700,4.79724100
4444965916,3.86117600,4.82936100
4444974248,3.69175700,4.79811100
4444982579,3.67613200,4.83709700
4444990911,3.67186000,4.79306000
4444999242,3.70475800,4.80064400
4445007574,3.70286600,4.85292100
4445015905,3.64677400,4.80848700
4445024237,3.65509000,4.86361700
4445032568,3.68981900,4.79026800
4445040900,3.77641300,4.78527800
4445049231,3.74827600,4.81779500
